,userId,compId,followCompId
5405,19,1059,218
5406,19,1059,218
1899,19,1070,1491
1900,19,1070,1491
10030,19,1130,850
10031,19,1130,850
10032,19,1130,850
10033,19,1130,850
10034,19,1130,850
10035,19,1130,850
10036,19,1130,850
4770,19,1265,177
4771,19,1265,177
4772,19,1265,177
14600,19,1296,1552
14601,19,1296,1552
13107,19,1318,267
13108,19,1318,267
13109,19,1318,267
13110,19,1318,267
13111,19,1318,267
6279,19,1362,1333
6280,19,1362,1333
6281,19,1362,1333
6282,19,1362,1333
4081,19,1511,1518
4082,19,1511,1518
4083,19,1511,1518
4084,19,1511,1518
4085,19,1511,1518
4086,19,1511,1518
4087,19,1511,1518
4088,19,1511,1518
11132,19,1511,1121
11133,19,1511,1121
6376,20,13,333
6377,20,13,333
6378,20,13,333
6379,20,13,333
6380,20,13,333
6381,20,13,333
6382,20,13,333
6383,20,13,333
6384,20,13,333
6385,20,13,333
14569,20,18,324
14570,20,18,324
14571,20,18,324
14572,20,18,324
14573,20,18,324
14574,20,18,324
14575,20,18,324
14576,20,18,324
14577,20,18,324
11456,20,28,1557
11457,20,28,1557
7916,20,53,168
7917,20,53,168
7918,20,53,168
7919,20,53,168
7920,20,53,168
7921,20,53,168
7922,20,53,168
7923,20,53,168
7924,20,53,168
7925,20,53,168
6360,20,63,396
6361,20,63,396
6362,20,63,396
6363,20,63,396
6364,20,63,396
6365,20,63,396
6366,20,63,396
11907,20,150,253
11908,20,150,253
11909,20,150,253
447,20,333,1067
448,20,333,1067
449,20,333,1067
450,20,333,1067
451,20,333,1067
452,20,333,1067
453,20,333,1067
454,20,333,1067
455,20,333,1067
456,20,333,1067
11201,20,336,1535
11202,20,336,1535
11203,20,336,1535
11204,20,336,1535
11205,20,336,1535
11206,20,336,1535
11207,20,336,1535
11208,20,336,1535
5827,20,370,857
5828,20,370,857
8615,20,372,1532
8616,20,372,1532
8617,20,372,1532
9084,20,398,1364
9085,20,398,1364
9086,20,398,1364
9087,20,398,1364
9088,20,398,1364
9089,20,398,1364
9090,20,398,1364
9091,20,398,1364
4595,20,559,22
11373,20,625,187
11374,20,625,187
11375,20,625,187
11376,20,625,187
11377,20,625,187
11378,20,625,187
11379,20,625,187
14879,20,632,1533
946,20,669,1327
947,20,669,1327
948,20,669,1327
949,20,669,1327
950,20,669,1327
951,20,669,1327
952,20,669,1327
6864,20,791,362
6865,20,791,362
6866,20,791,362
6867,20,791,362
6868,20,791,362
6869,20,791,362
6870,20,791,362
6871,20,791,362
11043,20,976,567
11044,20,976,567
11045,20,976,567
11046,20,976,567
11047,20,976,567
11048,20,976,567
8696,20,1006,469
8697,20,1006,469
8698,20,1006,469
8699,20,1006,469
8700,20,1006,469
8701,20,1006,469
8702,20,1006,469
4149,20,1083,726
4150,20,1083,726
4151,20,1083,726
4152,20,1083,726
12306,20,1088,1029
12307,20,1088,1029
12308,20,1088,1029
12309,20,1088,1029
12310,20,1088,1029
12311,20,1088,1029
12312,20,1088,1029
12313,20,1088,1029
12314,20,1088,1029
12315,20,1088,1029
8466,20,1110,122
8467,20,1110,122
8468,20,1110,122
8469,20,1110,122
8470,20,1110,122
13979,20,1113,622
13980,20,1113,622
13981,20,1113,622
13982,20,1113,622
13983,20,1113,622
13984,20,1113,622
13985,20,1113,622
13986,20,1113,622
11746,20,1122,590
11,20,1182,1086
12,20,1182,1086
13,20,1182,1086
14,20,1182,1086
15,20,1182,1086
12537,20,1296,568
12538,20,1296,568
12539,20,1296,568
12540,20,1296,568
12541,20,1296,568
1490,20,1484,632
1491,20,1484,632
1492,20,1484,632
1493,20,1484,632
1494,20,1484,632
1495,20,1484,632
14717,20,1501,1514
14718,20,1501,1514
14719,20,1501,1514
14720,20,1501,1514
14721,20,1501,1514
14722,20,1501,1514
14723,20,1501,1514
91,20,1511,635
92,20,1511,635
93,20,1511,635
94,20,1511,635
95,20,1511,635
96,20,1511,635
97,20,1511,635
4706,20,1535,1493
4707,20,1535,1493
4708,20,1535,1493
4709,20,1535,1493
4710,20,1535,1493
4711,20,1535,1493
4712,20,1535,1493
4713,20,1535,1493
5536,20,1535,1498
2573,20,1544,45
2574,20,1544,45
2575,20,1544,45
2576,20,1544,45
7392,21,32,187
7393,21,32,187
7394,21,32,187
7395,21,32,187
7396,21,32,187
7397,21,32,187
7398,21,32,187
7399,21,32,187
7400,21,32,187
7401,21,32,187
6147,21,67,86
6148,21,67,86
6149,21,67,86
6150,21,67,86
9384,21,67,202
9385,21,67,202
9386,21,67,202
9387,21,67,202
9388,21,67,202
9389,21,67,202
9390,21,67,202
9391,21,67,202
9392,21,67,202
9393,21,67,202
6230,21,189,1450
6231,21,189,1450
2354,21,218,924
11418,21,218,1363
11419,21,218,1363
11420,21,218,1363
11421,21,218,1363
11422,21,218,1363
11423,21,218,1363
3456,21,391,410
3457,21,391,410
3458,21,391,410
363,21,402,647
364,21,402,647
1556,21,406,303
1557,21,406,303
1558,21,406,303
1559,21,406,303
1560,21,406,303
1561,21,406,303
14923,21,406,276
14924,21,406,276
14925,21,406,276
14926,21,406,276
14927,21,406,276
14928,21,406,276
1539,21,654,1544
3221,21,763,158
3222,21,763,158
3223,21,763,158
3224,21,763,158
3225,21,763,158
3226,21,763,158
12074,21,788,770
12075,21,788,770
12076,21,788,770
12077,21,788,770
12078,21,788,770
12079,21,788,770
11179,21,832,397
11180,21,832,397
11181,21,832,397
11182,21,832,397
11183,21,832,397
11184,21,832,397
14792,21,832,397
14793,21,832,397
14794,21,832,397
14795,21,832,397
9610,21,918,279
9611,21,918,279
9612,21,918,279
9613,21,918,279
9614,21,918,279
9615,21,918,279
1262,21,931,1032
1263,21,931,1032
1264,21,931,1032
1265,21,931,1032
1266,21,931,1032
1267,21,931,1032
1268,21,931,1032
4740,21,973,125
4741,21,973,125
4742,21,973,125
4743,21,973,125
4836,21,1002,1088
4033,21,1059,74
4034,21,1059,74
4035,21,1059,74
4036,21,1059,74
4037,21,1059,74
4038,21,1059,74
4039,21,1059,74
4040,21,1059,74
4041,21,1059,74
4042,21,1059,74
4386,21,1083,795
4387,21,1083,795
5770,21,1124,1376
5771,21,1124,1376
5772,21,1124,1376
5773,21,1124,1376
5774,21,1124,1376
12603,21,1131,777
12604,21,1131,777
12605,21,1131,777
12606,21,1131,777
12607,21,1131,777
12608,21,1131,777
12609,21,1131,777
12610,21,1131,777
12611,21,1131,777
5793,21,1270,1511
13479,21,1281,1111
13480,21,1281,1111
13481,21,1281,1111
5585,21,1333,1346
5586,21,1333,1346
5587,21,1333,1346
5588,21,1333,1346
5589,21,1333,1346
5590,21,1333,1346
3758,21,1334,311
12125,21,1383,668
12126,21,1383,668
12127,21,1383,668
12128,21,1383,668
12129,21,1383,668
12130,21,1383,668
3132,21,1495,31
3133,21,1495,31
3134,21,1495,31
3135,21,1495,31
3136,21,1495,31
3137,21,1495,31
14407,21,1531,368
13844,22,39,384
1965,22,120,1492
1966,22,120,1492
1967,22,120,1492
1968,22,120,1492
1969,22,120,1492
5760,22,333,720
5761,22,333,720
5762,22,333,720
5763,22,333,720
5764,22,333,720
5765,22,333,720
5766,22,333,720
5767,22,333,720
5768,22,333,720
5769,22,333,720
4627,22,357,380
4628,22,357,380
6484,22,406,1058
6485,22,406,1058
6486,22,406,1058
6487,22,406,1058
6488,22,406,1058
6489,22,406,1058
1789,22,415,326
1790,22,415,326
1791,22,415,326
1792,22,415,326
1793,22,415,326
1794,22,415,326
1795,22,415,326
1796,22,415,326
1797,22,415,326
1798,22,415,326
8655,22,540,907
8656,22,540,907
8657,22,540,907
8658,22,540,907
8659,22,540,907
8660,22,540,907
8661,22,540,907
2917,22,618,924
2918,22,618,924
2919,22,618,924
2920,22,618,924
5431,22,669,1327
5432,22,669,1327
5433,22,669,1327
5434,22,669,1327
5435,22,669,1327
5436,22,669,1327
5437,22,669,1327
5438,22,669,1327
8229,22,681,178
8230,22,681,178
8231,22,681,178
8232,22,681,178
8233,22,681,178
8234,22,681,178
8235,22,681,178
13447,22,699,670
13448,22,699,670
1370,22,708,932
1371,22,708,932
1372,22,708,932
1373,22,708,932
1374,22,708,932
1375,22,708,932
1376,22,708,932
1377,22,708,932
3220,22,910,1335
7984,22,1002,1010
7985,22,1002,1010
7986,22,1002,1010
8410,22,1091,1408
8411,22,1091,1408
8412,22,1091,1408
8413,22,1091,1408
8414,22,1091,1408
8415,22,1091,1408
10793,22,1124,1376
10794,22,1124,1376
10795,22,1124,1376
10796,22,1124,1376
10797,22,1124,1376
10798,22,1124,1376
10799,22,1124,1376
10800,22,1124,1376
10801,22,1124,1376
10802,22,1124,1376
14057,22,1367,859
14058,22,1367,859
13413,22,1385,1533
13414,22,1385,1533
13415,22,1385,1533
13416,22,1385,1533
13417,22,1385,1533
13418,22,1385,1533
13419,22,1385,1533
13420,22,1385,1533
13421,22,1385,1533
13422,22,1385,1533
4068,22,1450,1428
4069,22,1450,1428
4070,22,1450,1428
4071,22,1450,1428
5479,22,1511,882
816,22,1538,83
7060,22,1548,488
7061,22,1548,488
7062,22,1548,488
7063,22,1548,488
7064,22,1548,488
7065,22,1548,488
7066,22,1548,488
7067,22,1548,488
7068,22,1548,488
5102,23,38,1427
6776,23,75,1090
6777,23,75,1090
6778,23,75,1090
14512,23,78,305
14513,23,78,305
14514,23,78,305
14515,23,78,305
14516,23,78,305
14517,23,78,305
14518,23,78,305
14519,23,78,305
14520,23,78,305
4583,23,118,1545
4584,23,118,1545
4585,23,118,1545
4586,23,118,1545
4587,23,118,1545
4588,23,118,1545
4589,23,118,1545
5909,23,119,907
5910,23,119,907
5911,23,119,907
5912,23,119,907
5913,23,119,907
5914,23,119,907
5915,23,119,907
5916,23,119,907
5917,23,119,907
1955,23,179,1462
1956,23,179,1462
1957,23,179,1462
1958,23,179,1462
1959,23,179,1462
1960,23,179,1462
1961,23,179,1462
1962,23,179,1462
1963,23,179,1462
1964,23,179,1462
5653,23,179,1462
5654,23,179,1462
5655,23,179,1462
14092,23,363,48
14093,23,363,48
8368,23,406,303
8369,23,406,303
8370,23,406,303
11185,23,618,138
11186,23,618,138
11187,23,618,138
11188,23,618,138
11189,23,618,138
11190,23,618,138
11191,23,618,138
11192,23,618,138
7679,23,624,397
7680,23,624,397
7681,23,624,397
7682,23,624,397
7683,23,624,397
7684,23,624,397
7685,23,624,397
7686,23,624,397
7687,23,624,397
636,23,669,175
637,23,669,175
638,23,669,175
639,23,669,175
14889,23,691,1418
14890,23,691,1418
14891,23,691,1418
14892,23,691,1418
3874,23,707,1372
3875,23,707,1372
3876,23,707,1372
3877,23,707,1372
3878,23,707,1372
3879,23,707,1372
3880,23,707,1372
12583,23,707,1372
12584,23,707,1372
12585,23,707,1372
12586,23,707,1372
12587,23,707,1372
12973,23,763,1494
12974,23,763,1494
12975,23,763,1494
7013,23,911,118
1901,23,969,10
10432,23,971,691
10433,23,971,691
10434,23,971,691
10435,23,971,691
2715,23,1001,1445
2716,23,1001,1445
2717,23,1001,1445
2718,23,1001,1445
2719,23,1001,1445
2720,23,1001,1445
2721,23,1001,1445
2722,23,1001,1445
2723,23,1001,1445
2062,23,1045,791
2063,23,1045,791
2064,23,1045,791
2065,23,1045,791
2066,23,1045,791
2067,23,1045,791
2068,23,1045,791
2069,23,1045,791
2070,23,1045,791
8861,23,1049,22
8862,23,1049,22
8863,23,1049,22
8864,23,1049,22
2772,23,1091,367
4464,23,1122,590
4465,23,1122,590
4466,23,1122,590
4467,23,1122,590
13768,23,1321,631
9981,23,1332,740
9982,23,1332,740
9983,23,1332,740
9984,23,1332,740
9985,23,1332,740
9986,23,1332,740
13044,23,1344,958
13045,23,1344,958
13046,23,1344,958
14262,23,1362,417
14263,23,1362,417
14264,23,1362,417
14265,23,1362,417
14266,23,1362,417
14267,23,1362,417
14268,23,1362,417
14269,23,1362,417
14270,23,1362,417
14271,23,1362,417
3605,23,1450,1428
3606,23,1450,1428
3607,23,1450,1428
3608,23,1450,1428
3609,23,1450,1428
7248,23,1456,343
7249,23,1456,343
7250,23,1456,343
7251,23,1456,343
2653,23,1479,966
2654,23,1479,966
2655,23,1479,966
2656,23,1479,966
2657,23,1479,966
2658,23,1479,966
2659,23,1479,966
2660,23,1479,966
2661,23,1479,966
2662,23,1479,966
2358,23,1481,1058
2359,23,1481,1058
2360,23,1481,1058
2361,23,1481,1058
2362,23,1481,1058
2363,23,1481,1058
13550,23,1501,621
13551,23,1501,621
13552,23,1501,621
13553,23,1501,621
13554,23,1501,621
13555,23,1501,621
13556,23,1501,621
13557,23,1501,621
12559,23,1533,1341
12560,23,1533,1341
12561,23,1533,1341
12562,23,1533,1341
12563,23,1533,1341
12564,23,1533,1341
12565,23,1533,1341
12566,23,1533,1341
4329,24,24,825
4330,24,24,825
4331,24,24,825
4332,24,24,825
4333,24,24,825
4334,24,24,825
4335,24,24,825
8935,24,28,2
8936,24,28,2
8937,24,28,2
8938,24,28,2
8939,24,28,2
8940,24,28,2
3462,24,92,14
3463,24,92,14
3464,24,92,14
3465,24,92,14
3466,24,92,14
3467,24,92,14
3468,24,92,14
3469,24,92,14
3470,24,92,14
121,24,229,1318
122,24,229,1318
123,24,229,1318
124,24,229,1318
125,24,229,1318
126,24,229,1318
11632,24,376,981
11633,24,376,981
11634,24,376,981
11635,24,376,981
11636,24,376,981
11637,24,376,981
11638,24,376,981
11639,24,376,981
11640,24,376,981
1068,24,415,422
1069,24,415,422
1070,24,415,422
5355,24,559,124
5356,24,559,124
5357,24,559,124
5358,24,559,124
5359,24,559,124
7208,24,625,672
7209,24,625,672
7210,24,625,672
7211,24,625,672
7212,24,625,672
7213,24,625,672
7214,24,625,672
7215,24,625,672
7216,24,625,672
7217,24,625,672
1030,24,702,714
1031,24,702,714
1032,24,702,714
1033,24,702,714
1034,24,702,714
1035,24,702,714
1036,24,702,714
13708,24,838,88
13709,24,838,88
13710,24,838,88
13711,24,838,88
13712,24,838,88
13713,24,838,88
5457,24,910,1335
5458,24,910,1335
5459,24,910,1335
5460,24,910,1335
5461,24,910,1335
5462,24,910,1335
5463,24,910,1335
5464,24,910,1335
5465,24,910,1335
5466,24,910,1335
13385,24,910,1335
2110,24,973,881
6542,24,994,454
4752,24,1006,469
4753,24,1006,469
4754,24,1006,469
4755,24,1006,469
4756,24,1006,469
12048,24,1281,1313
12049,24,1281,1313
12050,24,1281,1313
12051,24,1281,1313
12052,24,1281,1313
12053,24,1281,1313
1700,24,1367,859
1701,24,1367,859
1702,24,1367,859
1703,24,1367,859
1704,24,1367,859
1705,24,1367,859
3937,24,1372,558
3938,24,1372,558
3939,24,1372,558
3940,24,1372,558
3941,24,1372,558
3942,24,1372,558
3943,24,1372,558
3944,24,1372,558
3945,24,1372,558
14541,24,1385,467
14542,24,1385,467
14543,24,1385,467
14544,24,1385,467
14545,24,1385,467
14546,24,1385,467
14547,24,1385,467
14548,24,1385,467
14549,24,1385,467
14550,24,1385,467
6054,24,1450,930
6055,24,1450,930
6056,24,1450,930
6057,24,1450,930
6058,24,1450,930
6059,24,1450,930
6060,24,1450,930
6061,24,1450,930
6062,24,1450,930
4825,24,1461,1457
4826,24,1461,1457
7506,24,1481,120
7507,24,1481,120
1613,24,1484,593
1614,24,1484,593
1615,24,1484,593
1616,24,1484,593
1617,24,1484,593
1618,24,1484,593
1619,24,1484,593
14635,25,83,777
14636,25,83,777
14637,25,83,777
14638,25,83,777
5037,25,218,1006
5038,25,218,1006
6911,25,340,983
6912,25,340,983
6913,25,340,983
869,25,369,402
870,25,369,402
871,25,369,402
872,25,369,402
847,25,398,612
848,25,398,612
849,25,398,612
850,25,398,612
851,25,398,612
852,25,398,612
853,25,398,612
854,25,398,612
5294,25,624,1410
5295,25,624,1410
5296,25,624,1410
5297,25,624,1410
5298,25,624,1410
5299,25,624,1410
5300,25,624,1410
10661,25,631,699
10662,25,631,699
10663,25,631,699
10664,25,631,699
10665,25,631,699
10666,25,631,699
10667,25,631,699
10668,25,631,699
10669,25,631,699
10670,25,631,699
2668,25,707,786
2669,25,707,786
2803,25,778,114
2804,25,778,114
2805,25,778,114
2806,25,778,114
2807,25,778,114
2808,25,778,114
2809,25,778,114
2810,25,778,114
3353,25,797,441
3354,25,797,441
3355,25,797,441
3356,25,797,441
3357,25,797,441
3358,25,797,441
3359,25,797,441
3360,25,797,441
3361,25,797,441
3362,25,797,441
803,25,833,369
804,25,833,369
805,25,833,369
806,25,833,369
807,25,833,369
808,25,833,369
809,25,833,369
810,25,833,369
811,25,833,369
812,25,833,369
5103,25,898,741
5104,25,898,741
5105,25,898,741
5106,25,898,741
5107,25,898,741
5108,25,898,741
5109,25,898,741
12160,25,976,960
12161,25,976,960
12162,25,976,960
12163,25,976,960
12164,25,976,960
12165,25,976,960
12166,25,976,960
12167,25,976,960
14348,25,1001,29
14349,25,1001,29
14350,25,1001,29
14351,25,1001,29
14352,25,1001,29
14353,25,1001,29
14354,25,1001,29
13525,25,1006,1056
13526,25,1006,1056
13527,25,1006,1056
13528,25,1006,1056
13529,25,1006,1056
13530,25,1006,1056
13531,25,1006,1056
13532,25,1006,1056
13533,25,1006,1056
13534,25,1006,1056
496,25,1130,1279
497,25,1130,1279
498,25,1130,1279
499,25,1130,1279
500,25,1130,1279
501,25,1130,1279
502,25,1130,1279
13991,25,1336,1363
13992,25,1336,1363
13993,25,1336,1363
13994,25,1336,1363
13995,25,1336,1363
13996,25,1336,1363
13997,25,1336,1363
5522,25,1461,1448
5523,25,1461,1448
5524,25,1461,1448
5525,25,1461,1448
8771,25,1464,765
8772,25,1464,765
8773,25,1464,765
8774,25,1464,765
8446,25,1533,1269
8447,25,1533,1269
8448,25,1533,1269
8449,25,1533,1269
8450,25,1533,1269
8451,25,1533,1269
11805,25,1535,680
11806,25,1535,680
11807,25,1535,680
11808,25,1535,680
11809,25,1535,680
11810,25,1535,680
11811,25,1535,680
11812,25,1535,680
13345,25,1544,45
9768,26,19,1084
9769,26,19,1084
9770,26,19,1084
3839,26,75,1117
3840,26,75,1117
3841,26,75,1117
3842,26,75,1117
3843,26,75,1117
3844,26,75,1117
3845,26,75,1117
3846,26,75,1117
3847,26,75,1117
3848,26,75,1117
1150,26,81,1479
1151,26,81,1479
1152,26,81,1479
1153,26,81,1479
1154,26,81,1479
1155,26,81,1479
3265,26,101,785
3266,26,101,785
3267,26,101,785
3268,26,101,785
3269,26,101,785
3270,26,101,785
3271,26,101,785
3272,26,101,785
3273,26,101,785
3274,26,101,785
5829,26,118,94
5389,26,239,1390
5390,26,239,1390
5391,26,239,1390
5392,26,239,1390
5393,26,239,1390
5394,26,239,1390
5395,26,239,1390
5396,26,239,1390
7940,26,389,1343
4388,26,398,612
4389,26,398,612
4390,26,398,612
4391,26,398,612
4392,26,398,612
4393,26,398,612
4394,26,398,612
4395,26,398,612
4396,26,398,612
14578,26,574,985
14579,26,574,985
14580,26,574,985
14581,26,574,985
14582,26,574,985
14583,26,574,985
14584,26,574,985
14585,26,574,985
14586,26,574,985
12872,26,583,74
14355,26,597,1437
14356,26,597,1437
14357,26,597,1437
14358,26,597,1437
14359,26,597,1437
14360,26,597,1437
14361,26,597,1437
14362,26,597,1437
14363,26,597,1437
14364,26,597,1437
8270,26,691,1263
8271,26,691,1263
8272,26,691,1263
8273,26,691,1263
8274,26,691,1263
8275,26,691,1263
8276,26,691,1263
8277,26,691,1263
13854,26,791,1334
13855,26,791,1334
13856,26,791,1334
13857,26,791,1334
13858,26,791,1334
13859,26,791,1334
13599,26,833,799
516,26,937,886
517,26,937,886
518,26,937,886
519,26,937,886
520,26,937,886
521,26,937,886
522,26,937,886
523,26,937,886
524,26,937,886
525,26,937,886
137,26,938,412
138,26,938,412
139,26,938,412
140,26,938,412
141,26,938,412
142,26,938,412
143,26,938,412
1112,26,948,123
1113,26,948,123
1114,26,948,123
3446,26,978,637
3447,26,978,637
3448,26,978,637
3449,26,978,637
3450,26,978,637
3451,26,978,637
3452,26,978,637
3453,26,978,637
3454,26,978,637
3455,26,978,637
160,26,1002,251
161,26,1002,251
162,26,1002,251
163,26,1002,251
164,26,1002,251
5163,26,1114,214
5192,26,1114,121
5193,26,1114,121
5194,26,1114,121
5195,26,1114,121
5196,26,1114,121
5197,26,1114,121
5198,26,1114,121
1302,26,1332,1515
1303,26,1332,1515
1304,26,1332,1515
1305,26,1332,1515
1306,26,1332,1515
1307,26,1332,1515
1308,26,1332,1515
3990,26,1362,417
3991,26,1362,417
3992,26,1362,417
3993,26,1362,417
3994,26,1362,417
9369,26,1362,1333
9370,26,1362,1333
9371,26,1362,1333
9372,26,1362,1333
9373,26,1362,1333
9374,26,1362,1333
9375,26,1362,1333
9376,26,1362,1333
9377,26,1362,1333
9378,26,1362,1333
5690,26,1385,467
5691,26,1385,467
5692,26,1385,467
5693,26,1385,467
5694,26,1385,467
5695,26,1385,467
5696,26,1385,467
4223,26,1484,632
4224,26,1484,632
4225,26,1484,632
4226,26,1484,632
4227,26,1484,632
4228,26,1484,632
9779,26,1529,1422
270,27,8,1256
271,27,8,1256
272,27,8,1256
273,27,8,1256
274,27,8,1256
275,27,8,1256
276,27,8,1256
2156,27,18,375
2157,27,18,375
2158,27,18,375
14963,27,28,671
14964,27,28,671
14965,27,28,671
14966,27,28,671
14967,27,28,671
14968,27,28,671
14969,27,28,671
9771,27,39,384
3651,27,218,1363
3652,27,218,1363
3653,27,218,1363
3654,27,218,1363
3655,27,218,1363
3656,27,218,1363
3657,27,218,1363
3658,27,218,1363
3659,27,218,1363
9217,27,311,1441
9218,27,311,1441
9219,27,311,1441
9220,27,311,1441
9221,27,311,1441
9222,27,311,1441
9223,27,311,1441
9224,27,311,1441
9225,27,311,1441
6551,27,326,928
6552,27,326,928
6553,27,326,928
6554,27,326,928
6555,27,326,928
6556,27,326,928
6557,27,326,928
6558,27,326,928
6559,27,326,928
7462,27,376,981
7463,27,376,981
7464,27,376,981
7465,27,376,981
7466,27,376,981
7467,27,376,981
7468,27,376,981
10724,27,484,975
10725,27,484,975
10726,27,484,975
10727,27,484,975
10728,27,484,975
10729,27,484,975
10730,27,484,975
10731,27,484,975
10732,27,484,975
5729,27,490,356
5730,27,490,356
5731,27,490,356
5732,27,490,356
5733,27,490,356
5734,27,490,356
5735,27,490,356
5736,27,490,356
5737,27,490,356
7751,27,546,392
7752,27,546,392
7753,27,546,392
7754,27,546,392
7755,27,546,392
7756,27,546,392
4767,27,583,112
4768,27,583,112
4769,27,583,112
5635,27,618,138
5636,27,618,138
5637,27,618,138
5638,27,618,138
5639,27,618,138
5640,27,618,138
5641,27,618,138
5738,27,747,41
5739,27,747,41
5740,27,747,41
5741,27,747,41
5742,27,747,41
7158,27,780,739
7159,27,780,739
7160,27,780,739
7161,27,780,739
7162,27,780,739
7163,27,780,739
7164,27,780,739
7165,27,780,739
7166,27,780,739
7167,27,780,739
2663,27,797,180
8612,27,938,1442
8613,27,938,1442
8614,27,938,1442
13676,27,950,1536
2489,27,976,32
2490,27,976,32
8641,27,994,1507
8642,27,994,1507
8643,27,994,1507
12720,27,1088,1261
12721,27,1088,1261
12722,27,1088,1261
12723,27,1088,1261
12724,27,1088,1261
12725,27,1088,1261
12726,27,1088,1261
8473,27,1114,827
8474,27,1114,827
8475,27,1114,827
8476,27,1114,827
8477,27,1114,827
8478,27,1114,827
2677,27,1131,1353
2678,27,1131,1353
2679,27,1131,1353
2680,27,1131,1353
2681,27,1131,1353
2682,27,1131,1353
2683,27,1131,1353
2684,27,1131,1353
2685,27,1131,1353
2686,27,1131,1353
13592,27,1169,313
13593,27,1169,313
13594,27,1169,313
13595,27,1169,313
13596,27,1169,313
13597,27,1169,313
13598,27,1169,313
3761,27,1281,1313
3762,27,1281,1313
3763,27,1281,1313
3764,27,1281,1313
3995,27,1281,111
3996,27,1281,111
3997,27,1281,111
3998,27,1281,111
3999,27,1281,111
4000,27,1281,111
4001,27,1281,111
4002,27,1281,111
4003,27,1281,111
6914,27,1318,886
6915,27,1318,886
6916,27,1318,886
6917,27,1318,886
6918,27,1318,886
6919,27,1318,886
6920,27,1318,886
13834,27,1362,1362
13835,27,1362,1362
13836,27,1362,1362
13837,27,1362,1362
13838,27,1362,1362
13839,27,1362,1362
13840,27,1362,1362
13841,27,1362,1362
13842,27,1362,1362
13843,27,1362,1362
4697,27,1535,109
4698,27,1535,109
4699,27,1535,109
4700,27,1535,109
4701,27,1535,109
4702,27,1535,109
4703,27,1535,109
4704,27,1535,109
7031,28,28,618
7032,28,28,618
7033,28,28,618
12880,28,67,74
12881,28,67,74
12882,28,67,74
12883,28,67,74
12884,28,67,74
12885,28,67,74
12886,28,67,74
13717,28,143,430
13718,28,143,430
13719,28,143,430
13720,28,143,430
13721,28,143,430
13722,28,143,430
7450,28,503,1501
3227,28,626,27
3228,28,626,27
3229,28,626,27
3782,28,626,253
5367,28,699,437
5368,28,699,437
5369,28,699,437
5370,28,699,437
8203,28,708,1376
8204,28,708,1376
8205,28,708,1376
8206,28,708,1376
7012,28,747,545
9582,28,747,1065
9583,28,747,1065
9584,28,747,1065
9585,28,747,1065
9586,28,747,1065
9587,28,747,1065
9588,28,747,1065
9589,28,747,1065
9590,28,747,1065
9591,28,747,1065
11514,28,780,739
11515,28,780,739
11516,28,780,739
11517,28,780,739
11518,28,780,739
9007,28,797,573
9008,28,797,573
9009,28,797,573
9010,28,797,573
9011,28,797,573
9012,28,797,573
9948,28,832,772
9949,28,832,772
9950,28,832,772
9951,28,832,772
9952,28,832,772
9953,28,832,772
9954,28,832,772
9955,28,832,772
9956,28,832,772
9957,28,832,772
8250,28,855,838
8251,28,855,838
8252,28,855,838
8253,28,855,838
8254,28,855,838
5803,28,937,886
5804,28,937,886
5805,28,937,886
4802,28,938,856
4803,28,938,856
4804,28,938,856
4805,28,938,856
4806,28,938,856
4807,28,938,856
4808,28,938,856
4809,28,938,856
4810,28,938,856
3098,28,948,896
3099,28,948,896
3100,28,948,896
3101,28,948,896
3102,28,948,896
5182,28,969,1037
5183,28,969,1037
5184,28,969,1037
5185,28,969,1037
5186,28,969,1037
13296,28,998,1346
13297,28,998,1346
13298,28,998,1346
13299,28,998,1346
13300,28,998,1346
13301,28,998,1346
13302,28,998,1346
13303,28,998,1346
13304,28,998,1346
13305,28,998,1346
10968,28,1002,251
10969,28,1002,251
10970,28,1002,251
10971,28,1002,251
10972,28,1002,251
10973,28,1002,251
10974,28,1002,251
10975,28,1002,251
10976,28,1002,251
10977,28,1002,251
12366,28,1045,1049
12367,28,1045,1049
12368,28,1045,1049
12369,28,1045,1049
12370,28,1045,1049
12371,28,1045,1049
1328,28,1344,152
1329,28,1344,152
1330,28,1344,152
1331,28,1344,152
1332,28,1344,152
1333,28,1344,152
1334,28,1344,152
1335,28,1344,152
9288,28,1501,1514
9289,28,1501,1514
9290,28,1501,1514
9291,28,1501,1514
9292,28,1501,1514
9293,28,1501,1514
4535,28,1525,775
4536,28,1525,775
4537,28,1525,775
4538,28,1525,775
4539,28,1525,775
10081,28,1558,727
10082,28,1558,727
10083,28,1558,727
10084,28,1558,727
10085,28,1558,727
10086,28,1558,727
1946,29,8,1256
1947,29,8,1256
1948,29,8,1256
1949,29,8,1256
1950,29,8,1256
1951,29,8,1256
1952,29,8,1256
1953,29,8,1256
1954,29,8,1256
7151,29,35,40
7152,29,35,40
7153,29,35,40
7154,29,35,40
7155,29,35,40
7156,29,35,40
7157,29,35,40
14068,29,90,41
14069,29,90,41
14070,29,90,41
14071,29,90,41
14072,29,90,41
14073,29,90,41
14074,29,90,41
14075,29,90,41
14076,29,90,41
14077,29,90,41
9911,29,189,1450
9912,29,189,1450
9913,29,189,1450
9914,29,189,1450
9915,29,189,1450
9916,29,189,1450
9917,29,189,1450
9918,29,189,1450
2926,29,218,368
2927,29,218,368
2928,29,218,368
2929,29,218,368
